title,hh_link,address,company,short_description,experience,salary
1С Разработчик,https://hh.ru/vacancy/131972270?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Бишкек, улица Тоголок Молдо, 54А",ЗАО Азия Ритейл,"Высшее образование (желательно в сфере информационных технологий), уверенная техническая база. Опыт работы",Опыт 3-6 лет,
Разработчик,https://hh.ru/vacancy/131819443?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,"Русская Медиагруппа, радиохолдинг",Опыт работы,Опыт 3-6 лет,
Разработчик,https://hh.ru/vacancy/131986214?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Детский хоспис Дом с маяком,"Уверенное знание Python 3, базовых принципов ООП. — Понимание алгоритмов, структур данных, SQL, JSON, REST API. — Опыт работы с Git (GitHub...",Опыт 1-3 года,"от 95 000 ₽ за месяц, на руки"
Fullstack-разработчик,https://hh.ru/vacancy/131889799?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"деревня Копище, улица Лопатина, 7А",ООО Фараон-трейд,,Опыт 3-6 лет,"от 4 000 Br за месяц, на руки"
Backend-разработчик,https://hh.ru/vacancy/131274910?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ГК СтиС,"2+ года коммерческой разработки на PHP 7.4+. Уверенный опыт с Laravel 7+ (Eloquent ORM, Query Builder...",Опыт 1-3 года,
PHP разработчик,https://hh.ru/vacancy/132003516?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Тбилиси,Excdev,Необходимые знания: Опыт разработки на PHP от 2-х лет (5.x/7.x/8.x). Опыт работы с базами...,Опыт 3-6 лет,
Разработчик ЦФТ,https://hh.ru/vacancy/132003073?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Bell Integrator,Опыт работы с АБС «ЦФТ-Банк» в качестве,Опыт 3-6 лет,
C# разработчик,https://hh.ru/vacancy/119910832?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,STOMODOMO GROUP,Отличное знание C# и .NET 4.8+ (особенно Linq). Опыт работы с WPF или WinForms от 1 года.,Опыт 3-6 лет,
Разработчик C++,https://hh.ru/vacancy/132001730?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО БУЛАТ,"Опыт разработки или исправления/доработки внутренних подсистем Linux Kernel. Опыт разработки драйверов устройств для Linux (оптимизация, исправление ошибок и расширение...",Опыт 3-6 лет,
Unity-разработчик,https://hh.ru/vacancy/132001359?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Нектар,Отлично знаете C#. Знаете классические алгоритмы и структуры данных. Знаете и понимаете принципы ООП и можете их применять.,Опыт более 6 лет,"150 000 ₽ за месяц, до вычета налогов"
PHP-разработчик,https://hh.ru/vacancy/132001172?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Москва, р-н Басманный",Ситуационно-Информационный Центр Министерства Транспорта Российской Федерации,"Основы веб-технологий: HTML, CSS, JavaScript (особенно при работе в команде с фронтенд-",Опыт 3-6 лет,
Fullstack-разработчик,https://hh.ru/vacancy/132001093?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Деловой партнёр,Высшее образование по направлению ИТ. Практический опыт коммерческой fullstack-разработки от 3 лет. Опыт создания веб- и/или мобильных приложений...,Опыт 3-6 лет,
Python-разработчик,https://hh.ru/vacancy/132001149?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Москва, р-н Басманный",Ситуационно-Информационный Центр Министерства Транспорта Российской Федерации,"Знание SQL. * оконные функции. * хранимые процедуры, функции. * партиционирование. * оптимизация запросов. * агрегатные функции. * вложенные запросы. Знание Python. * pandas. Опыт работы: - Airflow. -",Опыт 3-6 лет,
Программист,https://hh.ru/vacancy/131437281?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"посёлок Шоссейное, Калининградское шоссе, 25А",ООО Зоовыгода,Опыт разработки и сопровождения 1С: от 2 лет (желательно в розничной торговле). Знание платформы 1С: Предприятие.,Опыт 1-3 года,"100 000 – 130 000 ₽ за месяц, на руки"
Golang-разработчик,https://hh.ru/vacancy/132000480?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,BI.ZONE Направление Разработка,"Опыт разработки высоконагруженных систем на языке Go от 3-х лет. Знания сетевых протоколов: HTTP/HTTPS, TLS, HTTP/2/3...",Опыт 3-6 лет,
Fullstack-разработчик,https://hh.ru/vacancy/131828270?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,город республиканского значения Астана,ТОО Smart Remont,"Уверенный коммерческий опыт: Python + Django REST Framework. Глубокое понимание PostgreSQL: Сложные SQL-запросы. Join’ы, индексы, подзапросы, агрегаты.",Опыт 1-3 года,
Разработчик C#,https://hh.ru/vacancy/131998544?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ГКУ Инфогород,Опыт работы с брокерами сообщений (Kafka / NATS / RabbitMQ). Опыт работы с Kubernetes. Опыт настройки CI/CD в GitLab.,Опыт 3-6 лет,
Разработчик Java,https://hh.ru/vacancy/131998323?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Москва, р-н Дорогомилово",Data World,"Опыт разработки на Java от 3 лет, знание Spring Boot, PostgreSQL. Умение работать с xml, xsd. Умение читать чужой код.",Опыт 3-6 лет,
ABAP-разработчик,https://hh.ru/vacancy/130102864?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,ООО «СпроАйТи»,"Опыт ABAP-разработки (1-3 года). Опыт интеграции NW Gateway, OData/REST, SOAP, IDOC. Будет плюсом опыт работы с SAP...",Опыт 3-6 лет,
Методист-разработчик,https://hh.ru/vacancy/131712016?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Термика,Навыком донесения собственных мыслей: умеете объяснять технические ограничения,Опыт 1-3 года,
Бэкэнд разработчик,https://hh.ru/vacancy/131268128?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Алматы,ТОО Институт Космической Техники и Технологии,"Опыт коммерческой разработки от 2 лет (уровень Middle, возможно Strong Junior при уверенных знаниях). Уверенное владение C# (.NET 6/7...",Опыт 1-3 года,"500 000 – 650 000 ₸ за месяц, на руки"
Ruby-разработчик,https://hh.ru/vacancy/131268063?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,АО Флант,"Ruby 3.4+, Rails 7.1+, Sidekiq, PostgreSQL. ViewComponent + Hotwire + Stimulus + Tailwind для фронтенда.",Опыт более 6 лет,
Разработчик C++,https://hh.ru/vacancy/131548671?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Воронеж, р-н Коминтерновский",АО Экоресурс,Опыт работы от 1 до 3 лет в разработке на C++. Знание C++ с начальным пониманием STL и Boost без...,Опыт 3-6 лет,"от 130 000 ₽ за месяц, на руки"
Backend-разработчик,https://hh.ru/vacancy/131267909?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Инженерный центр Автоматизированные системы контроля,"Python3, FastApi, (Django опционально) Postgresql, SQL, Docker, Git.",Без опыта,
SQL-разработчик,https://hh.ru/vacancy/131997579?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,IT_One,"Опыт работы в ИТ-подразделении банка, финансовой, ИТ или консалтинговой организации на банковских проектах. Опыт в проектах реализации Web приложений...",Опыт 3-6 лет,
Ведущий разработчик,https://hh.ru/vacancy/131266786?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,БИТ,"Владение PL/pgSQL (PostgreSQL) и/или t-sql (MS SQL Server) и/или pl-sql (ORACLE). Обязательно знать HTML, javascript...",Опыт 1-3 года,"от 200 000 ₽ за месяц, на руки"
Младший разработчик,https://hh.ru/vacancy/131996658?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Самара,Инфосистемы Джет,Более 500 экспертов с отраслевым опытом. ТОП-3 ИБ-интеграторов по версии CNews Analytics. Собственная ежегодная конференция ИБ - Jet Security...,Опыт 1-3 года,
Младший разработчик,https://hh.ru/vacancy/131996659?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Инфосистемы Джет,Более 500 экспертов с отраслевым опытом. ТОП-3 ИБ-интеграторов по версии CNews Analytics. Собственная ежегодная конференция ИБ - Jet Security...,Опыт 1-3 года,
Разработчик C#,https://hh.ru/vacancy/131140250?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Элисофт,"Понимание ООП и паттернов проектирования. Уверенное владение C# и .NET9. Опыт разработки многопоточных приложений. Опыт работы с RabbitMQ, Redis...",Опыт 3-6 лет,
Разработчик DWH,https://hh.ru/vacancy/131996404?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Москва, р-н Даниловский",ООО Абсолют Страхование,Высшее техническое образование (ИТ / прикладная математика / системный анализ). Опыт разработки DWH от 3+ лет. Опыт проектирования хранилищ данных (staging...,Опыт 3-6 лет,
RTL-разработчик,https://hh.ru/vacancy/131996400?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Трамплин Электроникс,Высшее техническое образование. Опыт разработки RTL (register transfer level) от 3 лет. Наличие законченных проектов. Знание Verilog/SystemVerilog.,Опыт 3-6 лет,"от 200 000 ₽ за месяц, на руки"
Повар-разработчик,https://hh.ru/vacancy/131546562?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ПРОМЫШЛЕННАЯ КУЛИНАРИЯ,Наличие профессиональных навыков повара. Понимание технологических процессов приготовления. Интерес к разработке продуктов и вкусовым решениям. Умение работать в команде.,Опыт 3-6 лет,"от 120 000 ₽ за месяц, на руки"
Разработчик. Net,https://hh.ru/vacancy/131995056?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Астана, Коргалжынское шоссе, 2А",АО Жилищный строительный сберегательный банк Отбасы банк,От 2-х лет в сфере разработки и сопровождения мобильных приложений на Flutter. От 2-х лет в сфере разработки...,Опыт 1-3 года,
Fullstack-разработчик,https://hh.ru/vacancy/131209974?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Краснодар, р-н Карасунский",ООО Биг Чайна Авто,"Redis — кэширование, сессии. Socket.io — для реального времени в чате. AWS S3 / Яндекс Object Storage — хранение фотографий. Опыт интеграции платёжных...",Опыт 3-6 лет,"120 000 – 230 000 ₽ за месяц, на руки"
Fullstack-разработчик,https://hh.ru/vacancy/131209963?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО МиАТел,Опыт full-stack разработки (backend + frontend). Уверенное понимание REST API и клиент-серверной архитектуры. Навыки проектирования архитектуры систем.,Опыт более 6 лет,
Mobile разработчик,https://hh.ru/vacancy/131993624?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Ташкент, 4-й проезд Сайрам",ООО Consort Group,Опыт разработки мобильных приложений от 2 лет. Знание одного или нескольких технологий: Flutter. Опыт работы с REST API. Знание Git.,Опыт 1-3 года,
Android-разработчик,https://hh.ru/vacancy/131993809?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО КСОР,Опыт коммерческой разработки под Android не менее 3-х лет. Уверенное владение Kotlin и Android SDK. Практический опыт работы с...,Опыт 3-6 лет,
Golang-разработчик,https://hh.ru/vacancy/131545765?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Red Digital,Умение переводить понимать как бизнес-требование (бизнес-функционал) транслируется в код. Опыт работы с многопоточностью. Знание алгоритмов. Знание языков программирования...,Опыт 3-6 лет,
Разработчик (Scala),https://hh.ru/vacancy/131993927?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Москва, р-н Красносельский",Онлайнтурс,"Уверенные знания Scala и подходов функционального программирования. Опыт проектирования и разработки архитектуры сервисов с асинхронным взаимодействием. Уверенное владение SQL, а...",Опыт 3-6 лет,
IOS разработчик,https://hh.ru/vacancy/131993893?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Минск,"А1. Информационные технологии, телеком",Профессиональное владение Swift. - Опыт работы с Objective-C (для поддержки legacy-кода). - Глубокое знание iOS SDK. UI-фреймворки: - Продвинутое владение...,Опыт 1-3 года,
Вайб-кодер,https://hh.ru/vacancy/131680816?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ОК-СТАФФ,"Высокая скорость написания и правки кода. Практический опыт разработки на JavaScript /TypeScript, Python или аналогичных языках программирования. Понимание принципов работы...",Опыт 1-3 года,
Backend-разработчик,https://hh.ru/vacancy/131993433?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Елабужский район, Особая экономическая зона Алабуга",Алабуга. Служба стратегического развития,"Опыт от 3-х лет коммерческой разработки. Глубокие знания Python, включая асинхронное программирование (asyncio, aiohttp). Глубокое понимание и опыт применения...",Опыт 3-6 лет,"от 157 500 ₽ за месяц, до вычета налогов"
Python разработчик,https://hh.ru/vacancy/131993423?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,Опыт коммерческой разработки на Python от 3 лет. Хорошее знание FastAPI / Flask / Django REST Framework. Опыт работы с SQL и...,Опыт 3-6 лет,
Frontend-разработчик,https://hh.ru/vacancy/131793550?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Деловой партнёр,Высшее образование по направлению ИТ (обязательно). Практический опыт frontend-разработки от 3 лет. Опыт создания веб- и мобильных приложений.,Опыт 3-6 лет,
Python разработчик,https://hh.ru/vacancy/131993346?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,Сбер. IT,Опыт коммерческой разработки на Python от 3 лет. Хорошее знание FastAPI / Flask / Django REST Framework. Опыт работы с SQL и...,Опыт более 6 лет,
Python-разработчик,https://hh.ru/vacancy/131215001?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Сбер. IT,"Разработка на Python более 6 лет. Хорошие знания асинхронной и мультипоточной разработки. Знания работы сетевых протоколов, отличия TCP/UDP/ICMP...",Опыт более 6 лет,
Python-разработчик,https://hh.ru/vacancy/131992831?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ИЦ АЙ-ТЕКО,"Опыт промышленной разработки на Python от полутора лет. Понимание принципов асинхронного программирования. Опыт работы с библиотеками: FastAPI, asyncpg, langchain, langgraph...",Опыт 3-6 лет,"до 220 000 ₽ за месяц, на руки"
Старший разработчик Linux,https://hh.ru/vacancy/130542946?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО РДП Энтерпрайз,"Отличное знание Linux (архитектура, сборка и администрирование). Знание систем сборки Embedded Linux (Buildroot/Yocto). Опыт разработки на C/С++ от...",Опыт 3-6 лет,
Python-разработчик,https://hh.ru/vacancy/131992787?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ИЦ АЙ-ТЕКО,"Опыт промышленной разработки на Python от полутора лет. Понимание принципов асинхронного программирования. Опыт работы с библиотеками: FastAPI, asyncpg, langchain, langgraph...",Опыт 3-6 лет,"до 220 000 ₽ за месяц, на руки"
Старший разработчик Linux,https://hh.ru/vacancy/130542946?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО РДП Энтерпрайз,"Отличное знание Linux (архитектура, сборка и администрирование). Знание систем сборки Embedded Linux (Buildroot/Yocto). Опыт разработки на C/С++ от...",Опыт 3-6 лет,
Python-разработчик,https://hh.ru/vacancy/131992787?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО ИЦ АЙ-ТЕКО,"Опыт промышленной разработки на Python от полутора лет. Понимание принципов асинхронного программирования. Опыт работы с библиотеками: FastAPI, asyncpg, langchain, langgraph...",Опыт 3-6 лет,"до 220 000 ₽ за месяц, на руки"
Мобильный разработчик,https://hh.ru/vacancy/131992696?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Вологда, Огородный переулок, 7",Baza.net,Имеешь опыт коммерческой разработки под Android от 1 года. Отлично знаешь Kotlin и имеешь опыт работы с Jetpack Compose.,Опыт 1-3 года,
Junior-разработчик,https://hh.ru/vacancy/131821741?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Санкт-Петербург,ООО Бизнес Технологии,"Высшее образование в области Computer Science (готовы рассмотреть 2 курс магистратуры). Понимание принципов структурного программирования, желательно теории реляционных баз данных.",Без опыта,"60 000 – 70 000 ₽ за месяц, на руки"
Golang разработчик (Senior),https://hh.ru/vacancy/132004808?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Аки-Юрт (Ингушетия),Иван Королёв,"Опыт работы с Go в продакшене от 5 лет. SaaS-продукты, не pet-проекты. Понимание распределённых систем — не теоретическое, а...",Опыт 3-6 лет,"от 350 000 ₽ за месяц, на руки"
Backend-разработчик,https://hh.ru/vacancy/131992416?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Елабужский район, Особая экономическая зона Алабуга",Алабуга. Служба стратегического развития,"Опыт от 3-х лет коммерческой разработки. Глубокие знания Python, включая асинхронное программирование (asyncio, aiohttp). Глубокое понимание и опыт применения...",Опыт 3-6 лет,"от 157 500 ₽ за месяц, до вычета налогов"
Backend-разработчик,https://hh.ru/vacancy/131992341?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Елабужский район, Особая экономическая зона Алабуга",Алабуга. Служба стратегического развития,"Опыт от 3-х лет коммерческой разработки. Глубокие знания Python, включая асинхронное программирование (asyncio, aiohttp). Глубокое понимание и опыт применения...",Опыт 3-6 лет,"от 157 500 ₽ за месяц, до вычета налогов"
Backend-разработчик,https://hh.ru/vacancy/131259836?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Ташкент, Яккасарайский район, 9-й проезд Абдуллы Каххара, 1А",ООО LEADING BUSINESS SOFTWARE,"Опыт коммерческой разработки на Python от 2 лет. Практический опыт работы с одним из Python-фреймворков: Django, FastAPI или Flask.",Опыт 1-3 года,
Web-разработчик,https://hh.ru/vacancy/131705769?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ООО Лин Айти,Мы рассматриваем кандидатов только с подтвержденным опытом. Технический стек: PHP: Уверенное знание (7.4+). Понимание хуков WordPress (actions/filters...,Опыт 1-3 года,
Backend разработчик,https://hh.ru/vacancy/129299244?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Aiti Guru,Знание Python на уровне middle-,Опыт 1-3 года,
Программист,https://hh.ru/vacancy/131979922?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Ростов-на-Дону, р-н Октябрьский","Мега-Дон, ГК",Образование профильное. Опыт работы в аналогичной должности. Способность к освоению других языков программирования. Обязанности: Отличное знание С #.,Опыт 1-3 года,"от 80 000 ₽ за месяц, на руки"
Python-разработчик,https://hh.ru/vacancy/105758081?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Таганрог,Т-Банк. ИТ. Разработка,Отличное знание Python 3 и опыт промышленной разработки на Pythonт. Опыт многопоточного и асинхронного программирования. Опыт работы с фреймворками: FastApi...,Опыт 3-6 лет,
C++ разработчик (RuBackup),https://hh.ru/vacancy/131100968?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,Группа компаний Астра,"Хорошее знание С++11 и выше, STL, boost, git. Опыт работы с базами данных, знание SQL. Опыт разработки многопоточных клиент...",Опыт 3-6 лет,
.NET разработчик,https://hh.ru/vacancy/131815524?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Таганрог, улица Чехова, 98А",Т-Банк. ИТ. Разработка,"Опыт коммерческой разработки Web-приложений на платформе .NET. Хорошее знание основ платформы .NET (Memory Management, async/await). Опыт работы с...",Опыт 3-6 лет,
Golang-разработчик,https://hh.ru/vacancy/122175028?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Таганрог,Т-Банк. ИТ. Разработка,"Опыт разработки на golang. Опыт разработки многопоточных приложений. Опыт разработки web-сервисов (REST, gRPC, WebSocket). Опыт работы с реляционными базами...",Опыт 3-6 лет,
ETL Разработчик,https://hh.ru/vacancy/131991236?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,Москва,ЛИАН,"Опыт работы с Big Data инструментами (Hadoop, Spark). Опыт работы с облачными платформами (AWS, GCP, Azure). Опыт контейнеризации (Docker, Kubernetes).",Опыт более 6 лет,
Бэкенд разработчик,https://hh.ru/vacancy/131258854?query=%D1%80%D0%B0%D0%B7%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%87%D0%B8%D0%BA&hhtmFrom=vacancy_search_list,"Москва, р-н Басманный",ООО ВЕЛЕС РИСЕРЧ,"Backend: Python, FastAPI / Django / Flask. Frontend: React, Vue, TypeScript. Базы данных: PostgreSQL, Redis. Контейнеризация: Docker. CI/CD: GitLab CI, GitHub.",Опыт 1-3 года,"60 000 – 80 000 ₽ за месяц, на руки"
